trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
9738874660,12:00:00,12:00:00,XGE,1,0,0,0
9738874660,12:02:00,12:05:00,XGB,2,0,0,2
9738874660,12:24:00,12:25:00,ADC,3,0,0,23
9738874660,13:10:00,13:10:00,LYS,4,0,0,91
7950885143,12:00:00,12:00:00,XGE,1,0,0,0
7950885143,12:02:00,12:05:00,XGB,2,0,0,2
7950885143,12:24:00,12:25:00,ADC,3,0,0,23
7950885143,13:10:00,13:10:00,LYS,4,0,0,91
4276210324,12:00:00,12:00:00,XGE,1,0,0,0
4276210324,12:02:00,12:05:00,XGB,2,0,0,2
4276210324,12:24:00,12:25:00,ADC,3,0,0,23
4276210324,13:10:00,13:10:00,LYS,4,0,0,91
7741875710,12:00:00,12:00:00,XGE,1,0,0,0
7741875710,12:02:00,12:05:00,XGB,2,0,0,2
7741875710,12:24:00,12:25:00,ADC,3,0,0,23
7741875710,13:10:00,13:10:00,LYS,4,0,0,91
1626074786,12:00:00,12:00:00,XGE,1,0,0,0
1626074786,12:02:00,12:05:00,XGB,2,0,0,2
1626074786,12:24:00,12:25:00,ADC,3,0,0,23
1626074786,13:10:00,13:10:00,LYS,4,0,0,91
9712369846,12:00:00,12:00:00,XGE,1,0,0,0
9712369846,12:02:00,12:05:00,XGB,2,0,0,2
9712369846,12:24:00,12:25:00,ADC,3,0,0,23
9712369846,13:10:00,13:10:00,LYS,4,0,0,91
0652746335,06:30:00,06:30:00,XGE,1,0,0,0
0652746335,06:32:00,06:35:00,XGB,2,0,0,2
0652746335,06:54:00,06:55:00,ADC,3,0,0,23
0652746335,07:40:00,07:40:00,LYS,4,0,0,91
2162323023,06:30:00,06:30:00,XGE,1,0,0,0
2162323023,06:32:00,06:35:00,XGB,2,0,0,2
2162323023,06:54:00,06:55:00,ADC,3,0,0,23
2162323023,07:40:00,07:40:00,LYS,4,0,0,91
1956431315,06:30:00,06:30:00,XGE,1,0,0,0
1956431315,06:32:00,06:35:00,XGB,2,0,0,2
1956431315,06:54:00,06:55:00,ADC,3,0,0,23
1956431315,07:40:00,07:40:00,LYS,4,0,0,91
1089519601,06:30:00,06:30:00,XGE,1,0,0,0
1089519601,06:32:00,06:35:00,XGB,2,0,0,2
1089519601,06:54:00,06:55:00,ADC,3,0,0,23
1089519601,07:40:00,07:40:00,LYS,4,0,0,91
7707837236,06:30:00,06:30:00,XGE,1,0,0,0
7707837236,06:32:00,06:35:00,XGB,2,0,0,2
7707837236,06:54:00,06:55:00,ADC,3,0,0,23
7707837236,07:40:00,07:40:00,LYS,4,0,0,91
6335911167,06:30:00,06:30:00,XGE,1,0,0,0
6335911167,06:32:00,06:35:00,XGB,2,0,0,2
6335911167,06:54:00,06:55:00,ADC,3,0,0,23
6335911167,07:40:00,07:40:00,LYS,4,0,0,91
2143841002,09:30:00,09:30:00,XGE,1,0,0,0
2143841002,09:32:00,09:35:00,XGB,2,0,0,2
2143841002,09:54:00,09:55:00,ADC,3,0,0,23
2143841002,10:40:00,10:40:00,LYS,4,0,0,91
5371856449,09:30:00,09:30:00,XGE,1,0,0,0
5371856449,09:32:00,09:35:00,XGB,2,0,0,2
5371856449,09:54:00,09:55:00,ADC,3,0,0,23
5371856449,10:40:00,10:40:00,LYS,4,0,0,91
0568220521,09:30:00,09:30:00,XGE,1,0,0,0
0568220521,09:32:00,09:35:00,XGB,2,0,0,2
0568220521,09:54:00,09:55:00,ADC,3,0,0,23
0568220521,10:40:00,10:40:00,LYS,4,0,0,91
7518451709,09:30:00,09:30:00,XGE,1,0,0,0
7518451709,09:32:00,09:35:00,XGB,2,0,0,2
7518451709,09:54:00,09:55:00,ADC,3,0,0,23
7518451709,10:40:00,10:40:00,LYS,4,0,0,91
3209643398,09:30:00,09:30:00,XGE,1,0,0,0
3209643398,09:32:00,09:35:00,XGB,2,0,0,2
3209643398,09:54:00,09:55:00,ADC,3,0,0,23
3209643398,10:40:00,10:40:00,LYS,4,0,0,91
8796340945,09:30:00,09:30:00,XGE,1,0,0,0
8796340945,09:32:00,09:35:00,XGB,2,0,0,2
8796340945,09:54:00,09:55:00,ADC,3,0,0,23
8796340945,10:40:00,10:40:00,LYS,4,0,0,91
5068217360,11:15:00,11:15:00,LYS,1,0,0,0
5068217360,12:00:00,12:01:00,ADC,2,0,0,70
5068217360,12:20:00,12:21:00,XGB,3,0,0,92
5068217360,12:25:00,12:25:00,XGE,4,0,0,94
9087805647,11:15:00,11:15:00,LYS,1,0,0,0
9087805647,12:00:00,12:01:00,ADC,2,0,0,70
9087805647,12:20:00,12:21:00,XGB,3,0,0,92
9087805647,12:25:00,12:25:00,XGE,4,0,0,94
9803236225,11:15:00,11:15:00,LYS,1,0,0,0
9803236225,12:00:00,12:01:00,ADC,2,0,0,70
9803236225,12:20:00,12:21:00,XGB,3,0,0,92
9803236225,12:25:00,12:25:00,XGE,4,0,0,94
3815264156,11:15:00,11:15:00,LYS,1,0,0,0
3815264156,12:00:00,12:01:00,ADC,2,0,0,70
3815264156,12:20:00,12:21:00,XGB,3,0,0,92
3815264156,12:25:00,12:25:00,XGE,4,0,0,94
4108902214,11:15:00,11:15:00,LYS,1,0,0,0
4108902214,12:00:00,12:01:00,ADC,2,0,0,70
4108902214,12:20:00,12:21:00,XGB,3,0,0,92
4108902214,12:25:00,12:25:00,XGE,4,0,0,94
9866850165,11:15:00,11:15:00,LYS,1,0,0,0
9866850165,12:00:00,12:01:00,ADC,2,0,0,70
9866850165,12:20:00,12:21:00,XGB,3,0,0,92
9866850165,12:25:00,12:25:00,XGE,4,0,0,94
2600703178,11:15:00,11:15:00,LYS,1,0,0,0
2600703178,12:00:00,12:01:00,ADC,2,0,0,70
2600703178,12:20:00,12:21:00,XGB,3,0,0,92
2600703178,12:25:00,12:25:00,XGE,4,0,0,94
5875333953,11:15:00,11:15:00,LYS,1,0,0,0
5875333953,12:00:00,12:01:00,ADC,2,0,0,70
5875333953,12:20:00,12:21:00,XGB,3,0,0,92
5875333953,12:25:00,12:25:00,XGE,4,0,0,94
3278759666,15:00:00,15:00:00,LYS,1,0,0,0
3278759666,15:45:00,15:46:00,ADC,2,0,0,70
3278759666,16:05:00,16:06:00,XGB,3,0,0,92
3278759666,16:10:00,16:10:00,XGE,4,0,0,94
0582193831,15:00:00,15:00:00,LYS,1,0,0,0
0582193831,15:45:00,15:46:00,ADC,2,0,0,70
0582193831,16:05:00,16:06:00,XGB,3,0,0,92
0582193831,16:10:00,16:10:00,XGE,4,0,0,94
6183984225,15:00:00,15:00:00,LYS,1,0,0,0
6183984225,15:45:00,15:46:00,ADC,2,0,0,70
6183984225,16:05:00,16:06:00,XGB,3,0,0,92
6183984225,16:10:00,16:10:00,XGE,4,0,0,94
7814544014,15:00:00,15:00:00,LYS,1,0,0,0
7814544014,15:45:00,15:46:00,ADC,2,0,0,70
7814544014,16:05:00,16:06:00,XGB,3,0,0,92
7814544014,16:10:00,16:10:00,XGE,4,0,0,94
8274111771,15:00:00,15:00:00,LYS,1,0,0,0
8274111771,15:45:00,15:46:00,ADC,2,0,0,70
8274111771,16:05:00,16:06:00,XGB,3,0,0,92
8274111771,16:10:00,16:10:00,XGE,4,0,0,94
3308542367,15:00:00,15:00:00,LYS,1,0,0,0
3308542367,15:45:00,15:46:00,ADC,2,0,0,70
3308542367,16:05:00,16:06:00,XGB,3,0,0,92
3308542367,16:10:00,16:10:00,XGE,4,0,0,94
1797842771,19:00:00,19:00:00,LYS,1,0,0,0
1797842771,19:45:00,19:46:00,ADC,2,0,0,70
1797842771,20:05:00,20:06:00,XGB,3,0,0,92
1797842771,20:10:00,20:10:00,XGE,4,0,0,94
5346456714,19:00:00,19:00:00,LYS,1,0,0,0
5346456714,19:45:00,19:46:00,ADC,2,0,0,70
5346456714,20:05:00,20:06:00,XGB,3,0,0,92
5346456714,20:10:00,20:10:00,XGE,4,0,0,94
8410894334,19:00:00,19:00:00,LYS,1,0,0,0
8410894334,19:45:00,19:46:00,ADC,2,0,0,70
8410894334,20:05:00,20:06:00,XGB,3,0,0,92
8410894334,20:10:00,20:10:00,XGE,4,0,0,94
7681862872,19:00:00,19:00:00,LYS,1,0,0,0
7681862872,19:45:00,19:46:00,ADC,2,0,0,70
7681862872,20:05:00,20:06:00,XGB,3,0,0,92
7681862872,20:10:00,20:10:00,XGE,4,0,0,94
7519441573,19:00:00,19:00:00,LYS,1,0,0,0
7519441573,19:45:00,19:46:00,ADC,2,0,0,70
7519441573,20:05:00,20:06:00,XGB,3,0,0,92
7519441573,20:10:00,20:10:00,XGE,4,0,0,94
9108462440,19:00:00,19:00:00,LYS,1,0,0,0
9108462440,19:45:00,19:46:00,ADC,2,0,0,70
9108462440,20:05:00,20:06:00,XGB,3,0,0,92
9108462440,20:10:00,20:10:00,XGE,4,0,0,94
4846448399,19:00:00,19:00:00,LYS,1,0,0,0
4846448399,19:45:00,19:46:00,ADC,2,0,0,70
4846448399,20:05:00,20:06:00,XGB,3,0,0,92
4846448399,20:10:00,20:10:00,XGE,4,0,0,94
1373455701,19:00:00,19:00:00,LYS,1,0,0,0
1373455701,19:45:00,19:46:00,ADC,2,0,0,70
1373455701,20:05:00,20:06:00,XGB,3,0,0,92
1373455701,20:10:00,20:10:00,XGE,4,0,0,94
5205643919,09:30:00,09:30:00,LYS,1,0,0,0
5205643919,10:15:00,10:16:00,ADC,2,0,0,70
5205643919,10:35:00,10:36:00,XGB,3,0,0,92
5205643919,10:40:00,10:40:00,XGE,4,0,0,94
7967455389,09:30:00,09:30:00,LYS,1,0,0,0
7967455389,10:15:00,10:16:00,ADC,2,0,0,70
7967455389,10:35:00,10:36:00,XGB,3,0,0,92
7967455389,10:40:00,10:40:00,XGE,4,0,0,94
9473060099,09:30:00,09:30:00,LYS,1,0,0,0
9473060099,10:15:00,10:16:00,ADC,2,0,0,70
9473060099,10:35:00,10:36:00,XGB,3,0,0,92
9473060099,10:40:00,10:40:00,XGE,4,0,0,94
6025728664,09:30:00,09:30:00,LYS,1,0,0,0
6025728664,10:15:00,10:16:00,ADC,2,0,0,70
6025728664,10:35:00,10:36:00,XGB,3,0,0,92
6025728664,10:40:00,10:40:00,XGE,4,0,0,94
4177610609,09:30:00,09:30:00,LYS,1,0,0,0
4177610609,10:15:00,10:16:00,ADC,2,0,0,70
4177610609,10:35:00,10:36:00,XGB,3,0,0,92
4177610609,10:40:00,10:40:00,XGE,4,0,0,94
2218586328,09:30:00,09:30:00,LYS,1,0,0,0
2218586328,10:15:00,10:16:00,ADC,2,0,0,70
2218586328,10:35:00,10:36:00,XGB,3,0,0,92
2218586328,10:40:00,10:40:00,XGE,4,0,0,94
1000430248,14:00:00,14:00:00,LYS,1,0,0,0
1000430248,14:45:00,14:46:00,ADC,2,0,0,70
1000430248,15:05:00,15:06:00,XGB,3,0,0,92
1000430248,15:10:00,15:10:00,XGE,4,0,0,94
4360177373,14:00:00,14:00:00,LYS,1,0,0,0
4360177373,14:45:00,14:46:00,ADC,2,0,0,70
4360177373,15:05:00,15:06:00,XGB,3,0,0,92
4360177373,15:10:00,15:10:00,XGE,4,0,0,94
6845965872,14:00:00,14:00:00,LYS,1,0,0,0
6845965872,14:45:00,14:46:00,ADC,2,0,0,70
6845965872,15:05:00,15:06:00,XGB,3,0,0,92
6845965872,15:10:00,15:10:00,XGE,4,0,0,94
7053940057,14:00:00,14:00:00,LYS,1,0,0,0
7053940057,14:45:00,14:46:00,ADC,2,0,0,70
7053940057,15:05:00,15:06:00,XGB,3,0,0,92
7053940057,15:10:00,15:10:00,XGE,4,0,0,94
8316453695,14:00:00,14:00:00,LYS,1,0,0,0
8316453695,14:45:00,14:46:00,ADC,2,0,0,70
8316453695,15:05:00,15:06:00,XGB,3,0,0,92
8316453695,15:10:00,15:10:00,XGE,4,0,0,94
8589183277,14:00:00,14:00:00,LYS,1,0,0,0
8589183277,14:45:00,14:46:00,ADC,2,0,0,70
8589183277,15:05:00,15:06:00,XGB,3,0,0,92
8589183277,15:10:00,15:10:00,XGE,4,0,0,94
5359812598,08:00:00,08:00:00,LYS,1,0,0,0
5359812598,08:55:00,09:00:00,XGB,2,0,0,89
5359812598,09:05:00,09:05:00,XGE,3,0,0,91
3711790268,08:00:00,08:00:00,LYS,1,0,0,0
3711790268,08:55:00,09:00:00,XGB,2,0,0,89
3711790268,09:05:00,09:05:00,XGE,3,0,0,91
5667374718,08:00:00,08:00:00,LYS,1,0,0,0
5667374718,08:55:00,09:00:00,XGB,2,0,0,89
5667374718,09:05:00,09:05:00,XGE,3,0,0,91
6969663086,08:00:00,08:00:00,LYS,1,0,0,0
6969663086,08:55:00,09:00:00,XGB,2,0,0,89
6969663086,09:05:00,09:05:00,XGE,3,0,0,91
9051886098,08:00:00,08:00:00,LYS,1,0,0,0
9051886098,08:55:00,09:00:00,XGB,2,0,0,89
9051886098,09:05:00,09:05:00,XGE,3,0,0,91
5755924144,08:00:00,08:00:00,LYS,1,0,0,0
5755924144,08:55:00,09:00:00,XGB,2,0,0,89
5755924144,09:05:00,09:05:00,XGE,3,0,0,91
9062894950,12:00:00,12:00:00,LYS,1,0,0,0
9062894950,12:45:00,12:46:00,ADC,2,0,0,70
9062894950,13:05:00,13:06:00,XGB,3,0,0,92
9062894950,13:10:00,13:10:00,XGE,4,0,0,94
5501874117,12:00:00,12:00:00,LYS,1,0,0,0
5501874117,12:45:00,12:46:00,ADC,2,0,0,70
5501874117,13:05:00,13:06:00,XGB,3,0,0,92
5501874117,13:10:00,13:10:00,XGE,4,0,0,94
5874775637,12:00:00,12:00:00,LYS,1,0,0,0
5874775637,12:45:00,12:46:00,ADC,2,0,0,70
5874775637,13:05:00,13:06:00,XGB,3,0,0,92
5874775637,13:10:00,13:10:00,XGE,4,0,0,94
5409744241,12:00:00,12:00:00,LYS,1,0,0,0
5409744241,12:45:00,12:46:00,ADC,2,0,0,70
5409744241,13:05:00,13:06:00,XGB,3,0,0,92
5409744241,13:10:00,13:10:00,XGE,4,0,0,94
9399862005,12:00:00,12:00:00,LYS,1,0,0,0
9399862005,12:45:00,12:46:00,ADC,2,0,0,70
9399862005,13:05:00,13:06:00,XGB,3,0,0,92
9399862005,13:10:00,13:10:00,XGE,4,0,0,94
4426248295,12:00:00,12:00:00,LYS,1,0,0,0
4426248295,12:45:00,12:46:00,ADC,2,0,0,70
4426248295,13:05:00,13:06:00,XGB,3,0,0,92
4426248295,13:10:00,13:10:00,XGE,4,0,0,94
7434362291,06:15:00,06:15:00,LYS,1,0,0,0
7434362291,07:15:00,07:15:00,XGE,2,0,0,91
3625843288,06:15:00,06:15:00,LYS,1,0,0,0
3625843288,07:15:00,07:15:00,XGE,2,0,0,91
7803069425,06:15:00,06:15:00,LYS,1,0,0,0
7803069425,07:15:00,07:15:00,XGE,2,0,0,91
0386050535,13:30:00,13:30:00,XGE,1,0,0,0
0386050535,13:32:00,13:35:00,XGB,2,0,0,2
0386050535,13:54:00,13:55:00,ADC,3,0,0,23
0386050535,14:40:00,14:40:00,LYS,4,0,0,91
3087479133,13:30:00,13:30:00,XGE,1,0,0,0
3087479133,13:32:00,13:35:00,XGB,2,0,0,2
3087479133,13:54:00,13:55:00,ADC,3,0,0,23
3087479133,14:40:00,14:40:00,LYS,4,0,0,91
8186784555,13:30:00,13:30:00,XGE,1,0,0,0
8186784555,13:32:00,13:35:00,XGB,2,0,0,2
8186784555,13:54:00,13:55:00,ADC,3,0,0,23
8186784555,14:40:00,14:40:00,LYS,4,0,0,91
8889291518,13:30:00,13:30:00,XGE,1,0,0,0
8889291518,13:32:00,13:35:00,XGB,2,0,0,2
8889291518,13:54:00,13:55:00,ADC,3,0,0,23
8889291518,14:40:00,14:40:00,LYS,4,0,0,91
6216225939,13:30:00,13:30:00,XGE,1,0,0,0
6216225939,13:32:00,13:35:00,XGB,2,0,0,2
6216225939,13:54:00,13:55:00,ADC,3,0,0,23
6216225939,14:40:00,14:40:00,LYS,4,0,0,91
2835890191,13:30:00,13:30:00,XGE,1,0,0,0
2835890191,13:32:00,13:35:00,XGB,2,0,0,2
2835890191,13:54:00,13:55:00,ADC,3,0,0,23
2835890191,14:40:00,14:40:00,LYS,4,0,0,91
0818861287,11:00:00,11:00:00,XGE,1,0,0,0
0818861287,12:05:00,12:10:00,LYS,2,0,0,90
0818861287,12:50:00,13:05:00,XYL,3,0,0,121
0818861287,15:10:00,15:10:00,XCF,4,0,0,286
9130341164,11:00:00,11:00:00,XGE,1,0,0,0
9130341164,12:05:00,12:10:00,LYS,2,0,0,90
9130341164,12:50:00,13:05:00,XYL,3,0,0,121
9130341164,15:10:00,15:10:00,XCF,4,0,0,286
9361481787,11:00:00,11:00:00,XGE,1,0,0,0
9361481787,12:05:00,12:10:00,LYS,2,0,0,90
9361481787,12:50:00,13:05:00,XYL,3,0,0,121
9361481787,15:10:00,15:10:00,XCF,4,0,0,286
6845103010,17:35:00,17:35:00,XCF,1,0,0,0
6845103010,19:45:00,20:00:00,XYL,2,0,0,165
6845103010,20:35:00,20:40:00,LYS,3,0,0,196
6845103010,21:45:00,21:45:00,XGE,4,0,0,287
6295124745,17:35:00,17:35:00,XCF,1,0,0,0
6295124745,19:45:00,20:00:00,XYL,2,0,0,165
6295124745,20:35:00,20:40:00,LYS,3,0,0,196
6295124745,21:45:00,21:45:00,XGE,4,0,0,287
6569306917,17:35:00,17:35:00,XCF,1,0,0,0
6569306917,19:45:00,20:00:00,XYL,2,0,0,165
6569306917,20:35:00,20:40:00,LYS,3,0,0,196
6569306917,21:45:00,21:45:00,XGE,4,0,0,287
5455728277,18:30:00,18:30:00,XGE,1,0,0,0
5455728277,19:40:00,19:45:00,LYS,2,0,0,90
5455728277,20:20:00,20:35:00,XYL,3,0,0,125
5455728277,22:40:00,22:40:00,XCF,4,0,0,291
9727662629,18:30:00,18:30:00,XGE,1,0,0,0
9727662629,19:40:00,19:45:00,LYS,2,0,0,90
9727662629,20:20:00,20:35:00,XYL,3,0,0,125
9727662629,22:40:00,22:40:00,XCF,4,0,0,291
6653520852,18:30:00,18:30:00,XGE,1,0,0,0
6653520852,19:40:00,19:45:00,LYS,2,0,0,90
6653520852,20:20:00,20:35:00,XYL,3,0,0,125
6653520852,22:40:00,22:40:00,XCF,4,0,0,291
8092839272,18:30:00,18:30:00,XGE,1,0,0,0
8092839272,19:40:00,19:45:00,LYS,2,0,0,90
8092839272,20:20:00,20:35:00,XYL,3,0,0,125
8092839272,22:40:00,22:40:00,XCF,4,0,0,291
1087599440,18:30:00,18:30:00,XGE,1,0,0,0
1087599440,19:40:00,19:45:00,LYS,2,0,0,90
1087599440,20:20:00,20:35:00,XYL,3,0,0,125
1087599440,22:40:00,22:40:00,XCF,4,0,0,291
4288301348,13:00:00,13:00:00,XCF,1,0,0,0
4288301348,15:05:00,15:20:00,XYL,2,0,0,166
4288301348,16:00:00,16:05:00,LYS,3,0,0,199
4288301348,17:10:00,17:10:00,XGE,4,0,0,291
4060568599,13:00:00,13:00:00,XCF,1,0,0,0
4060568599,15:05:00,15:20:00,XYL,2,0,0,166
4060568599,16:00:00,16:05:00,LYS,3,0,0,199
4060568599,17:10:00,17:10:00,XGE,4,0,0,291
7103373892,13:00:00,13:00:00,XCF,1,0,0,0
7103373892,15:05:00,15:20:00,XYL,2,0,0,166
7103373892,16:00:00,16:05:00,LYS,3,0,0,199
7103373892,17:10:00,17:10:00,XGE,4,0,0,291
3836828423,13:00:00,13:00:00,XCF,1,0,0,0
3836828423,15:05:00,15:20:00,XYL,2,0,0,166
3836828423,16:00:00,16:05:00,LYS,3,0,0,199
3836828423,17:10:00,17:10:00,XGE,4,0,0,291
3826687471,13:00:00,13:00:00,XCF,1,0,0,0
3826687471,15:05:00,15:20:00,XYL,2,0,0,166
3826687471,16:00:00,16:05:00,LYS,3,0,0,199
3826687471,17:10:00,17:10:00,XGE,4,0,0,291
9930686353,08:50:00,08:50:00,QJZ,1,0,0,0
9930686353,10:20:00,10:25:00,ZFJ,2,0,0,100
9930686353,11:40:00,11:45:00,XAV,3,0,0,200
9930686353,13:05:00,13:40:00,XCA,4,0,0,300
9930686353,15:20:00,15:25:00,XRN,5,0,0,400
9930686353,17:10:00,17:15:00,XAS,6,0,0,500
9930686353,19:10:00,19:15:00,XDB,7,0,0,600
9930686353,20:40:00,20:40:00,ZYR,8,0,0,776
8677227874,08:00:00,08:00:00,XAM,1,0,0,0
8677227874,10:45:00,10:50:00,ZYR,2,0,0,218
8677227874,15:15:00,15:15:00,XPB,3,0,0,523
8106148426,08:00:00,08:00:00,XAM,1,0,0,0
8106148426,10:45:00,10:50:00,ZYR,2,0,0,218
8106148426,15:15:00,15:15:00,XPB,3,0,0,523
6024211517,08:00:00,08:00:00,XAM,1,0,0,0
6024211517,10:45:00,10:50:00,ZYR,2,0,0,218
6024211517,15:15:00,15:15:00,XPB,3,0,0,523
7360148138,08:00:00,08:00:00,XAM,1,0,0,0
7360148138,10:45:00,10:50:00,ZYR,2,0,0,218
7360148138,15:15:00,15:15:00,XPB,3,0,0,523
1261617942,08:00:00,08:00:00,XAM,1,0,0,0
1261617942,10:45:00,10:50:00,ZYR,2,0,0,218
1261617942,15:15:00,15:15:00,XPB,3,0,0,523
0825618470,08:00:00,08:00:00,XAM,1,0,0,0
0825618470,10:45:00,10:50:00,ZYR,2,0,0,218
0825618470,15:15:00,15:15:00,XPB,3,0,0,523
9145366805,17:15:00,17:15:00,XPB,1,0,0,0
9145366805,23:55:00,23:55:00,XAM,2,0,0,511
9946163717,17:15:00,17:15:00,XPB,1,0,0,0
9946163717,23:55:00,23:55:00,XAM,2,0,0,511
5621634684,17:15:00,17:15:00,XPB,1,0,0,0
5621634684,23:55:00,23:55:00,XAM,2,0,0,511
3677661974,17:15:00,17:15:00,XPB,1,0,0,0
3677661974,23:55:00,23:55:00,XAM,2,0,0,511
8500297996,17:15:00,17:15:00,XPB,1,0,0,0
8500297996,23:55:00,23:55:00,XAM,2,0,0,511
8580623589,17:15:00,17:15:00,XPB,1,0,0,0
8580623589,23:55:00,23:55:00,XAM,2,0,0,511
1136880130,21:30:00,21:30:00,XAM,1,0,0,0
1136880130,21:50:00,21:55:00,AMS,2,0,0,16
1136880130,22:35:00,22:40:00,URT,3,0,0,61
1136880130,23:40:00,23:45:00,ABD,4,0,0,131
1136880130,24:35:00,24:40:00,XAN,5,0,0,190
1136880130,26:10:00,26:15:00,ZYR,6,0,0,246
1136880130,29:15:00,29:20:00,CDG,7,0,0,528
1136880130,30:05:00,30:05:00,XPB,8,0,0,557
1953823534,21:30:00,21:30:00,XAM,1,0,0,0
1953823534,21:50:00,21:55:00,AMS,2,0,0,16
1953823534,22:35:00,22:40:00,URT,3,0,0,61
1953823534,23:40:00,23:45:00,ABD,4,0,0,131
1953823534,24:35:00,24:40:00,XAN,5,0,0,190
1953823534,26:10:00,26:15:00,ZYR,6,0,0,246
1953823534,29:15:00,29:20:00,CDG,7,0,0,528
1953823534,30:05:00,30:05:00,XPB,8,0,0,557
0113223887,21:30:00,21:30:00,XAM,1,0,0,0
0113223887,21:50:00,21:55:00,AMS,2,0,0,16
0113223887,22:35:00,22:40:00,URT,3,0,0,61
0113223887,23:40:00,23:45:00,ABD,4,0,0,131
0113223887,24:35:00,24:40:00,XAN,5,0,0,190
0113223887,26:10:00,26:15:00,ZYR,6,0,0,246
0113223887,29:15:00,29:20:00,CDG,7,0,0,528
0113223887,30:05:00,30:05:00,XPB,8,0,0,557
0047323493,21:30:00,21:30:00,XAM,1,0,0,0
0047323493,21:50:00,21:55:00,AMS,2,0,0,16
0047323493,22:35:00,22:40:00,URT,3,0,0,61
0047323493,23:40:00,23:45:00,ABD,4,0,0,131
0047323493,24:35:00,24:40:00,XAN,5,0,0,190
0047323493,26:10:00,26:15:00,ZYR,6,0,0,246
0047323493,29:15:00,29:20:00,CDG,7,0,0,528
0047323493,30:05:00,30:05:00,XPB,8,0,0,557
7279359783,21:30:00,21:30:00,XAM,1,0,0,0
7279359783,21:50:00,21:55:00,AMS,2,0,0,16
7279359783,22:35:00,22:40:00,URT,3,0,0,61
7279359783,23:40:00,23:45:00,ABD,4,0,0,131
7279359783,24:35:00,24:40:00,XAN,5,0,0,190
7279359783,26:10:00,26:15:00,ZYR,6,0,0,246
7279359783,29:15:00,29:20:00,CDG,7,0,0,528
7279359783,30:05:00,30:05:00,XPB,8,0,0,557
5817775457,44:30:00,44:30:00,XAM,1,0,0,0
5817775457,44:50:00,44:55:00,AMS,2,0,0,16
5817775457,45:35:00,45:40:00,URT,3,0,0,61
5817775457,46:40:00,46:45:00,ABD,4,0,0,131
5817775457,47:35:00,47:40:00,XAN,5,0,0,190
5817775457,49:10:00,49:15:00,ZYR,6,0,0,246
5817775457,52:15:00,52:20:00,CDG,7,0,0,528
5817775457,53:05:00,53:05:00,XPB,8,0,0,557
8462938127,20:40:00,20:40:00,XAM,1,0,0,0
8462938127,21:35:00,21:40:00,QRH,2,0,0,100
8462938127,23:15:00,23:20:00,XAN,3,0,0,200
8462938127,24:10:00,24:15:00,ZYR,4,0,0,300
8462938127,26:55:00,27:00:00,LUX,5,0,0,400
8462938127,31:10:00,31:15:00,XDI,6,0,0,500
8462938127,32:10:00,32:15:00,XCD,7,0,0,600
8462938127,34:00:00,34:00:00,XYL,8,0,0,968
0518704583,20:40:00,20:40:00,XAM,1,0,0,0
0518704583,21:35:00,21:40:00,QRH,2,0,0,100
0518704583,23:15:00,23:20:00,XAN,3,0,0,200
0518704583,24:10:00,24:15:00,ZYR,4,0,0,300
0518704583,26:55:00,27:00:00,LUX,5,0,0,400
0518704583,31:10:00,31:15:00,XDI,6,0,0,500
0518704583,32:10:00,32:15:00,XCD,7,0,0,600
0518704583,34:00:00,34:00:00,XYL,8,0,0,968
1144608566,20:40:00,20:40:00,XAM,1,0,0,0
1144608566,21:35:00,21:40:00,QRH,2,0,0,100
1144608566,23:15:00,23:20:00,XAN,3,0,0,200
1144608566,24:10:00,24:15:00,ZYR,4,0,0,300
1144608566,26:55:00,27:00:00,LUX,5,0,0,400
1144608566,31:10:00,31:15:00,XDI,6,0,0,500
1144608566,32:10:00,32:15:00,XCD,7,0,0,600
1144608566,34:00:00,34:00:00,XYL,8,0,0,968
9714965590,20:40:00,20:40:00,XAM,1,0,0,0
9714965590,21:35:00,21:40:00,QRH,2,0,0,100
9714965590,23:15:00,23:20:00,XAN,3,0,0,200
9714965590,24:10:00,24:15:00,ZYR,4,0,0,300
9714965590,26:55:00,27:00:00,LUX,5,0,0,400
9714965590,31:10:00,31:15:00,XDI,6,0,0,500
9714965590,32:10:00,32:15:00,XCD,7,0,0,600
9714965590,34:00:00,34:00:00,XYL,8,0,0,968
4658451884,20:40:00,20:40:00,XAM,1,0,0,0
4658451884,21:35:00,21:40:00,QRH,2,0,0,100
4658451884,23:15:00,23:20:00,XAN,3,0,0,200
4658451884,24:10:00,24:15:00,ZYR,4,0,0,300
4658451884,26:55:00,27:00:00,LUX,5,0,0,400
4658451884,31:10:00,31:15:00,XDI,6,0,0,500
4658451884,32:10:00,32:15:00,XCD,7,0,0,600
4658451884,34:00:00,34:00:00,XYL,8,0,0,968
3886907326,20:40:00,20:40:00,XAM,1,0,0,0
3886907326,21:35:00,21:40:00,QRH,2,0,0,100
3886907326,23:15:00,23:20:00,XAN,3,0,0,200
3886907326,24:10:00,24:15:00,ZYR,4,0,0,300
3886907326,26:55:00,27:00:00,LUX,5,0,0,400
3886907326,31:10:00,31:15:00,XDI,6,0,0,500
3886907326,32:10:00,32:15:00,XCD,7,0,0,600
3886907326,34:00:00,34:00:00,XYL,8,0,0,968
2848710524,20:40:00,20:40:00,XYL,1,0,0,0
2848710524,22:10:00,22:15:00,XCD,2,0,0,100
